id_municipio,sigla_uf,domicilios,populacao,area,taxa_alfabetizacao,idade_mediana,razao_sexo,indice_envelhecimento,populacao_indigena,populacao_indigena_terra_indigena,populacao_quilombola,populacao_quilombola_territorio_quilombola
3522802,SP,5221.0,14023.0,508.0,0.92352,38.0,96.47,74.36,68.0,0.0,0.0,0.0
3530409,SP,1721.0,4664.0,166.0,0.95297,38.0,101.16,78.45,0.0,0.0,0.0,0.0
3547106,SP,1142.0,2956.0,167.0,0.93693,38.0,97.2,70.64,1.0,0.0,0.0,0.0
3556701,SP,27415.0,76282.0,81.0,0.9801,38.0,94.64,70.09,70.0,0.0,0.0,0.0
3530300,SP,23213.0,63211.0,243.0,0.9718,38.0,94.08,70.57,57.0,0.0,0.0,0.0
3539301,SP,27609.0,73349.0,727.0,0.96916,38.0,93.09,82.39,57.0,0.0,0.0,0.0
3525300,SP,48521.0,132779.0,687.0,0.9692,38.0,93.37,79.2,55.0,0.0,0.0,0.0
3525904,SP,163219.0,441299.0,431.0,0.97982,38.0,93.14,75.59,281.0,0.0,0.0,0.0
3529500,SP,2315.0,6159.0,195.0,0.94813,38.0,102.33,79.95,3.0,0.0,0.0,0.0
3529658,SP,743.0,1951.0,149.0,0.88966,38.0,102.91,74.04,0.0,0.0,0.0,0.0
3538808,SP,11021.0,29348.0,505.0,0.96698,38.0,93.77,84.88,19.0,0.0,0.0,0.0
3554409,SP,2927.0,7871.0,222.0,0.96066,38.0,99.44,78.12,4.0,0.0,0.0,0.0
3519501,SP,2403.0,6363.0,228.0,0.94606,38.0,97.86,79.81,3.0,0.0,0.0,0.0
3502408,SP,1481.0,4001.0,321.0,0.9436,38.0,96.05,75.5,1.0,0.0,0.0,0.0
3519105,SP,3957.0,10436.0,547.0,0.96522,38.0,98.27,71.09,8.0,0.0,0.0,0.0
3520103,SP,9857.0,26160.0,468.0,0.94835,38.0,93.33,78.14,2.0,0.0,0.0,0.0
3545803,SP,66074.0,183095.0,271.0,0.97409,38.0,96.32,72.06,77.0,0.0,1.0,0.0
3539608,SP,1645.0,4386.0,290.0,0.9208,38.0,98.33,67.92,5.0,0.0,0.0,0.0
3506508,SP,45368.0,118612.0,530.0,0.96713,38.0,93.67,72.45,124.0,0.0,0.0,0.0
3507704,SP,1965.0,5355.0,195.0,0.92221,38.0,96.41,79.0,177.0,142.0,0.0,0.0
3515350,SP,3022.0,7919.0,574.0,0.88375,38.0,96.38,66.49,3.0,0.0,0.0,0.0
3543600,SP,1455.0,4013.0,163.0,0.95446,38.0,100.54,78.62,1.0,0.0,0.0,0.0
3504008,SP,38161.0,99861.0,461.0,0.97381,38.0,92.86,77.1,72.0,0.0,0.0,0.0
3507902,SP,8624.0,23799.0,1101.0,0.96798,38.0,94.37,74.24,23.0,0.0,0.0,0.0
3503356,SP,733.0,2044.0,265.0,0.92485,38.0,101.78,76.9,249.0,234.0,0.0,0.0
3525508,SP,4663.0,12753.0,374.0,0.93616,38.0,102.67,77.4,8.0,0.0,0.0,0.0
3527504,SP,890.0,2368.0,190.0,0.93242,38.0,101.36,98.76,1.0,0.0,0.0,0.0
3534302,SP,13559.0,38254.0,292.0,0.96453,38.0,93.3,76.61,14.0,0.0,0.0,0.0
3535002,SP,4452.0,11452.0,698.0,0.93526,38.0,99.41,84.12,9.0,0.0,0.0,0.0
3501608,SP,89205.0,236515.0,134.0,0.98332,38.0,93.28,80.0,214.0,0.0,0.0,0.0
3507209,SP,322.0,907.0,119.0,0.9436,38.0,102.46,71.67,1.0,0.0,0.0,0.0
3524907,SP,2297.0,6375.0,184.0,0.94159,38.0,100.66,67.52,4.0,0.0,0.0,0.0
3517000,SP,3408.0,8965.0,677.0,0.94516,38.0,121.52,90.04,1.0,0.0,0.0,0.0
3529302,SP,28821.0,78945.0,525.0,0.9626,38.0,96.29,76.48,16.0,0.0,0.0,0.0
3541406,SP,85268.0,223789.0,561.0,0.97545,38.0,91.56,81.77,199.0,0.0,0.0,0.0
3510005,SP,10895.0,29386.0,596.0,0.95314,38.0,94.51,80.6,21.0,0.0,0.0,0.0
3513405,SP,26776.0,74852.0,306.0,0.97744,38.0,92.32,74.31,35.0,0.0,0.0,0.0
3527801,SP,1472.0,3981.0,155.0,0.91677,38.0,95.05,72.74,1.0,0.0,0.0,0.0
3549607,SP,1446.0,3840.0,571.0,0.92139,38.0,100.05,73.3,1.0,0.0,0.0,0.0
3550605,SP,28469.0,79298.0,307.0,0.96293,38.0,95.21,71.11,94.0,0.0,532.0,0.0
3529203,SP,8845.0,23581.0,1254.0,0.94087,38.0,105.88,77.81,11.0,0.0,0.0,0.0
3557105,SP,37348.0,96527.0,421.0,0.96696,38.0,93.06,83.82,50.0,0.0,0.0,0.0
3512902,SP,3267.0,8717.0,442.0,0.93999,38.0,99.06,90.66,6.0,0.0,0.0,0.0
3508801,SP,6247.0,16615.0,920.0,0.94252,38.0,93.56,75.95,3.0,0.0,0.0,0.0
3526100,SP,6343.0,17109.0,813.0,0.93075,38.0,100.19,71.96,27.0,0.0,1.0,0.0
3518404,SP,41905.0,117126.0,753.0,0.97673,38.0,91.92,75.77,55.0,0.0,33.0,0.0
3527900,SP,1036.0,2661.0,475.0,0.93776,38.0,97.84,74.8,2.0,0.0,0.0,0.0
3541653,SP,1195.0,3376.0,206.0,0.94348,38.0,103.89,73.64,16.0,0.0,0.0,0.0
3545407,SP,3354.0,8994.0,188.0,0.92729,38.0,94.79,83.17,6.0,0.0,0.0,0.0
3553708,SP,19812.0,52105.0,594.0,0.95015,38.0,94.56,81.36,34.0,0.0,20.0,0.0
3553302,SP,7621.0,21371.0,562.0,0.96309,38.0,96.35,75.92,18.0,0.0,0.0,0.0
3502101,SP,21911.0,57887.0,964.0,0.96258,38.0,98.71,83.41,21.0,0.0,0.0,0.0
3504909,SP,3710.0,9942.0,616.0,0.94622,38.0,94.25,81.54,2.0,0.0,0.0,0.0
3506102,SP,28032.0,76121.0,683.0,0.97305,38.0,93.81,80.87,25.0,0.0,0.0,0.0
3521903,SP,6216.0,16948.0,502.0,0.95557,38.0,99.8,89.43,7.0,0.0,0.0,0.0
3522158,SP,1262.0,3422.0,183.0,0.90084,38.0,99.53,68.92,0.0,0.0,306.0,162.0
3545605,SP,5249.0,13959.0,330.0,0.95621,38.0,97.16,82.75,9.0,0.0,0.0,0.0
3533007,SP,7285.0,19388.0,532.0,0.9467,38.0,98.05,73.26,105.0,0.0,0.0,0.0
3540705,SP,19049.0,52571.0,245.0,0.96156,38.0,94.84,75.46,21.0,0.0,0.0,0.0
3544905,SP,4096.0,11380.0,306.0,0.96852,38.0,93.44,78.28,3.0,0.0,0.0,0.0
3546256,SP,768.0,2116.0,148.0,0.9567,38.0,100.0,82.8,0.0,0.0,0.0,0.0
1702703,TO,1273.0,3340.0,696.0,0.83753,38.0,103.78,67.34,1.0,0.0,0.0,0.0
1713700,TO,882.0,2395.0,1073.0,0.89387,38.0,108.17,61.04,1.0,0.0,0.0,0.0
1702000,TO,3052.0,8058.0,5155.0,0.88889,38.0,106.16,71.76,40.0,0.0,0.0,0.0
1706100,TO,2346.0,6330.0,1851.0,0.88937,38.0,103.42,67.32,9.0,0.0,0.0,0.0
1711506,TO,1237.0,3332.0,2167.0,0.89516,38.0,107.34,66.47,1.0,0.0,73.0,0.0
2909000,BA,2639.0,7546.0,524.0,0.76006,40.0,96.2,95.86,0.0,0.0,0.0,0.0
2912004,BA,3531.0,10426.0,483.0,0.82592,40.0,99.83,102.22,32.0,0.0,459.0,0.0
2911659,BA,2770.0,8049.0,873.0,0.78255,40.0,99.65,103.63,16.0,0.0,0.0,0.0
2921807,BA,3841.0,11132.0,528.0,0.84626,40.0,97.15,92.02,19.0,0.0,188.0,0.0
5220280,GO,832.0,2136.0,173.0,0.90541,40.0,97.88,86.65,4.0,0.0,0.0,0.0
5211008,GO,3136.0,7979.0,2048.0,0.87305,40.0,100.07,75.32,13.0,0.0,0.0,0.0
5207352,GO,1648.0,3981.0,598.0,0.91482,40.0,100.65,83.9,0.0,0.0,0.0,0.0
5218391,GO,1428.0,3638.0,356.0,0.91174,40.0,105.93,84.62,4.0,0.0,1215.0,0.0
5211206,GO,10514.0,25933.0,1281.0,0.90752,40.0,97.95,88.19,40.0,0.0,0.0,0.0
5217203,GO,4612.0,11635.0,2045.0,0.90231,40.0,100.72,83.72,6.0,0.0,0.0,0.0
5215900,GO,1519.0,3851.0,393.0,0.92658,40.0,97.79,83.13,0.0,0.0,0.0,0.0
5204250,GO,3019.0,7771.0,528.0,0.89517,40.0,99.64,80.38,4.0,0.0,163.0,0.0
5215405,GO,1512.0,4057.0,209.0,0.90931,40.0,102.24,77.44,0.0,0.0,0.0,0.0
5214101,GO,1378.0,3534.0,955.0,0.87261,40.0,104.12,71.86,6.0,0.0,0.0,0.0
5215652,GO,1203.0,3129.0,1318.0,0.88759,40.0,102.59,72.98,1.0,0.0,0.0,0.0
5203939,GO,1108.0,2732.0,203.0,0.89885,40.0,100.88,86.11,6.0,0.0,0.0,0.0
5217104,GO,9932.0,24697.0,2374.0,0.93395,40.0,101.12,91.86,50.0,0.0,551.0,0.0
5206909,GO,768.0,1899.0,483.0,0.91826,40.0,101.91,91.37,3.0,0.0,0.0,0.0
5200852,GO,2107.0,5247.0,134.0,0.88564,40.0,96.09,85.09,3.0,0.0,0.0,0.0
5221007,GO,1612.0,4018.0,206.0,0.91063,40.0,96.1,83.11,4.0,0.0,0.0,0.0
5216304,GO,3067.0,7544.0,1153.0,0.89957,40.0,91.27,91.79,8.0,0.0,0.0,0.0
5207808,GO,4054.0,10359.0,422.0,0.91243,40.0,94.6,95.38,3.0,0.0,0.0,0.0
5204953,GO,1500.0,4003.0,443.0,0.84515,40.0,99.45,70.75,2.0,0.0,1.0,0.0
3116506,MG,2797.0,7162.0,720.0,0.87198,40.0,101.41,85.52,10.0,0.0,17.0,0.0
3121100,MG,2980.0,7949.0,408.0,0.94011,40.0,106.33,86.79,0.0,0.0,0.0,0.0
3160009,MG,1455.0,3768.0,202.0,0.9109,40.0,98.47,103.48,1.0,0.0,0.0,0.0
3145703,MG,758.0,2027.0,111.0,0.8762,40.0,95.47,89.81,2.0,0.0,0.0,0.0
3146008,MG,12246.0,31988.0,534.0,0.94181,40.0,98.14,96.2,18.0,0.0,25.0,0.0
3150505,MG,3314.0,8558.0,415.0,0.93591,40.0,102.05,88.93,9.0,0.0,5.0,0.0
3142304,MG,1857.0,5114.0,155.0,0.94075,40.0,99.42,94.84,2.0,0.0,288.0,0.0
3145802,MG,1118.0,2968.0,247.0,0.90065,40.0,101.84,78.78,1.0,0.0,0.0,0.0
3112653,MG,1791.0,4570.0,279.0,0.85487,40.0,93.71,87.37,0.0,0.0,0.0,0.0
3100708,MG,822.0,2105.0,492.0,0.93213,40.0,103.08,83.07,1.0,0.0,0.0,0.0
3102100,MG,3990.0,10844.0,518.0,0.89856,40.0,102.02,105.89,1.0,0.0,1.0,0.0
3171907,MG,1785.0,4532.0,281.0,0.83199,40.0,94.28,96.46,2.0,0.0,120.0,0.0
3115300,MG,25400.0,65998.0,492.0,0.96033,40.0,93.08,94.88,38.0,0.0,0.0,0.0
3123403,MG,577.0,1461.0,153.0,0.94152,40.0,98.51,88.26,0.0,0.0,0.0,0.0
3149101,MG,3885.0,10697.0,218.0,0.92522,40.0,102.67,88.78,13.0,0.0,7.0,0.0
3161403,MG,1798.0,4797.0,165.0,0.88867,40.0,104.17,89.66,1.0,0.0,1.0,0.0
3123502,MG,719.0,1829.0,313.0,0.93692,40.0,104.36,95.05,0.0,0.0,0.0,0.0
3170578,MG,2207.0,5777.0,117.0,0.86279,40.0,96.87,92.36,6.0,0.0,0.0,0.0
3143708,MG,1117.0,3133.0,478.0,0.84607,40.0,96.8,98.64,0.0,0.0,0.0,0.0
3144201,MG,925.0,2456.0,233.0,0.82175,40.0,95.31,93.26,3.0,0.0,0.0,0.0
3126307,MG,1390.0,3476.0,219.0,0.92115,40.0,104.17,91.97,0.0,0.0,0.0,0.0
3142502,MG,828.0,2169.0,651.0,0.86583,40.0,97.72,108.5,1.0,0.0,1.0,0.0
3166402,MG,693.0,1818.0,115.0,0.94648,40.0,98.36,97.56,0.0,0.0,0.0,0.0
3153707,MG,1302.0,3161.0,556.0,0.90583,40.0,102.23,112.13,0.0,0.0,0.0,0.0
3102308,MG,5592.0,15019.0,599.0,0.92956,40.0,97.75,98.43,4.0,0.0,0.0,0.0
3109709,MG,4359.0,11851.0,304.0,0.93661,40.0,103.62,89.52,4.0,0.0,0.0,0.0
3108008,MG,6375.0,16984.0,705.0,0.91063,40.0,96.91,103.49,23.0,0.0,0.0,0.0
3132602,MG,1385.0,3686.0,95.0,0.93049,40.0,101.2,98.28,0.0,0.0,0.0,0.0
3141603,MG,4065.0,10325.0,348.0,0.89955,40.0,99.56,101.41,5.0,0.0,68.0,0.0
3151701,MG,6118.0,16356.0,474.0,0.95021,40.0,101.7,99.92,5.0,0.0,37.0,0.0
3104809,MG,1707.0,4515.0,1255.0,0.90218,40.0,103.86,86.05,4.0,0.0,0.0,0.0
3117603,MG,2067.0,5407.0,250.0,0.93039,40.0,104.49,88.47,3.0,0.0,0.0,0.0
3114303,MG,11056.0,28657.0,1308.0,0.9449,40.0,100.96,89.3,3.0,0.0,0.0,0.0
3114006,MG,4252.0,10964.0,357.0,0.94773,40.0,98.58,106.05,8.0,0.0,3.0,0.0
3127370,MG,1141.0,2830.0,112.0,0.84259,40.0,91.35,78.27,1.0,0.0,0.0,0.0
3107802,MG,5560.0,14491.0,592.0,0.85723,40.0,103.47,91.75,9.0,0.0,0.0,0.0
3111903,MG,1942.0,5239.0,213.0,0.90707,40.0,102.54,103.14,1.0,0.0,0.0,0.0
3111705,MG,1703.0,4710.0,175.0,0.88348,40.0,98.69,94.45,0.0,0.0,0.0,0.0
3168051,MG,1314.0,3387.0,193.0,0.85673,40.0,100.65,96.67,0.0,0.0,0.0,0.0
3106903,MG,5463.0,13896.0,140.0,0.95748,40.0,91.51,102.38,9.0,0.0,0.0,0.0
3114907,MG,765.0,2214.0,158.0,0.94827,40.0,106.15,99.12,0.0,0.0,0.0,0.0
3131505,MG,3347.0,9088.0,298.0,0.9153,40.0,103.36,85.63,1.0,0.0,0.0,0.0
3146503,MG,3043.0,7983.0,422.0,0.95634,40.0,98.92,91.26,2.0,0.0,0.0,0.0
3167806,MG,2121.0,5608.0,197.0,0.94252,40.0,96.81,87.51,4.0,0.0,0.0,0.0
3140308,MG,1712.0,4585.0,546.0,0.9062,40.0,100.35,82.94,3.0,0.0,0.0,0.0
3155009,MG,921.0,2484.0,112.0,0.8986,40.0,95.44,114.53,4.0,0.0,0.0,0.0
3163805,MG,2276.0,6330.0,152.0,0.88935,40.0,103.08,97.84,4.0,0.0,0.0,0.0
3161205,MG,2288.0,6187.0,317.0,0.89289,40.0,100.68,95.04,1.0,0.0,4.0,0.0
3102506,MG,1574.0,4515.0,136.0,0.87985,40.0,97.78,101.19,0.0,0.0,408.0,0.0
3142908,MG,7727.0,20182.0,1001.0,0.8185,40.0,98.34,90.64,15.0,0.0,999.0,0.0
3157302,MG,1565.0,4208.0,195.0,0.90643,40.0,101.34,91.76,0.0,0.0,0.0,0.0
3117207,MG,1019.0,2772.0,102.0,0.9236,40.0,114.55,92.54,0.0,0.0,0.0,0.0
3166204,MG,3720.0,10377.0,238.0,0.91903,40.0,101.51,95.41,1.0,0.0,0.0,0.0
3168507,MG,4736.0,12206.0,167.0,0.90891,40.0,95.42,103.55,3.0,0.0,0.0,0.0
3133204,MG,4286.0,11120.0,489.0,0.88116,40.0,93.06,88.58,4.0,0.0,0.0,0.0
3117900,MG,4162.0,11004.0,205.0,0.93193,40.0,101.11,92.44,10.0,0.0,0.0,0.0
3160504,MG,651.0,1808.0,107.0,0.88859,40.0,96.1,86.67,0.0,0.0,0.0,0.0
3116704,MG,2833.0,7107.0,107.0,0.92828,40.0,102.42,104.6,3.0,0.0,0.0,0.0
3154002,MG,8894.0,23346.0,763.0,0.89582,40.0,98.23,97.93,37.0,0.0,91.0,0.0
3161056,MG,1250.0,3200.0,163.0,0.83956,40.0,101.01,84.57,2.0,0.0,0.0,0.0
3162302,MG,1144.0,2910.0,121.0,0.93704,40.0,105.36,91.24,2.0,0.0,0.0,0.0
3100203,MG,9026.0,22559.0,1817.0,0.93707,40.0,97.62,102.36,11.0,0.0,3.0,0.0
3121308,MG,1821.0,4898.0,213.0,0.9222,40.0,102.38,101.75,1.0,0.0,0.0,0.0
3161650,MG,1280.0,3140.0,281.0,0.84561,40.0,94.25,77.5,2.0,0.0,0.0,0.0
3100500,MG,3285.0,8763.0,815.0,0.85192,40.0,104.74,101.44,65.0,0.0,261.0,0.0
3115904,MG,1203.0,3074.0,153.0,0.90743,40.0,97.75,85.13,1.0,0.0,0.0,0.0
3121407,MG,2999.0,7599.0,377.0,0.90575,40.0,103.7,93.78,6.0,0.0,0.0,0.0
3129400,MG,1930.0,5143.0,346.0,0.89013,40.0,99.46,86.2,3.0,0.0,0.0,0.0
3169208,MG,3297.0,8567.0,285.0,0.92388,40.0,97.27,105.27,0.0,0.0,0.0,0.0
3167301,MG,898.0,2307.0,157.0,0.89643,40.0,103.24,88.52,1.0,0.0,0.0,0.0
3100401,MG,1507.0,3909.0,102.0,0.89898,40.0,94.28,87.1,5.0,0.0,95.0,0.0
3134608,MG,7730.0,20289.0,1115.0,0.92899,40.0,102.7,90.8,13.0,0.0,244.0,0.0
3155405,MG,3115.0,8361.0,209.0,0.92842,40.0,96.68,97.27,0.0,0.0,0.0,0.0
3134103,MG,2235.0,6055.0,453.0,0.88064,40.0,101.63,85.36,23.0,0.0,0.0,0.0
3108305,MG,6663.0,17359.0,301.0,0.95068,40.0,102.07,99.01,7.0,0.0,0.0,0.0
3129202,MG,2322.0,6103.0,154.0,0.89764,40.0,106.18,91.92,1.0,0.0,0.0,0.0
3166006,MG,2018.0,5468.0,171.0,0.90938,40.0,96.24,95.16,1.0,0.0,0.0,0.0
3101508,MG,11692.0,30466.0,510.0,0.9494,40.0,89.47,87.58,9.0,0.0,0.0,0.0
3128808,MG,2764.0,7103.0,158.0,0.92115,40.0,103.98,89.1,2.0,0.0,97.0,0.0
3130903,MG,8620.0,22509.0,858.0,0.89919,40.0,100.53,95.49,6.0,0.0,0.0,0.0
3148202,MG,2194.0,5576.0,108.0,0.93604,40.0,97.59,99.89,2.0,0.0,0.0,0.0
3164001,MG,2635.0,7134.0,403.0,0.90089,40.0,95.21,97.55,0.0,0.0,0.0,0.0
3150901,MG,2202.0,6011.0,204.0,0.92114,40.0,106.25,82.06,1.0,0.0,0.0,0.0
3133758,MG,5389.0,14376.0,153.0,0.96915,40.0,96.53,91.04,8.0,0.0,0.0,0.0
3167004,MG,753.0,1979.0,213.0,0.88522,40.0,100.0,89.26,6.0,0.0,0.0,0.0
3102209,MG,1542.0,3959.0,278.0,0.84235,40.0,98.06,86.62,2.0,0.0,0.0,0.0
3152303,MG,3709.0,10531.0,285.0,0.9145,40.0,100.7,99.16,17.0,0.0,1.0,0.0
3165909,MG,1501.0,3996.0,952.0,0.83473,40.0,100.5,92.14,0.0,0.0,4.0,0.0
5004908,MS,2721.0,7114.0,2913.0,0.92891,40.0,112.03,74.62,93.0,0.0,285.0,277.0
5008404,MS,2391.0,6307.0,312.0,0.89808,40.0,99.06,82.92,28.0,0.0,0.0,0.0
5106273,MT,1255.0,3344.0,920.0,0.88209,40.0,108.27,73.62,6.0,0.0,0.0,0.0
5103957,MT,1113.0,2874.0,833.0,0.89134,40.0,101.46,79.42,3.0,0.0,0.0,0.0
5108204,MT,1702.0,4145.0,2398.0,0.89065,40.0,103.82,89.54,0.0,0.0,0.0,0.0
2504850,PB,734.0,1824.0,174.0,0.82965,40.0,107.51,101.4,2.0,0.0,0.0,0.0
2514909,PB,2673.0,7460.0,533.0,0.82407,40.0,94.89,88.96,1.0,0.0,16.0,0.0
2513984,PB,1120.0,3137.0,91.0,0.73893,40.0,99.43,100.19,0.0,0.0,0.0,0.0
2209609,PI,1029.0,2840.0,627.0,0.77905,40.0,99.44,106.49,0.0,0.0,0.0,0.0
2207355,PI,1097.0,3000.0,987.0,0.7664,40.0,107.18,91.8,0.0,0.0,0.0,0.0
2203859,PI,862.0,2329.0,223.0,0.6532,40.0,100.09,98.15,4.0,0.0,8.0,0.0
2205276,PI,1475.0,4494.0,650.0,0.76038,40.0,106.62,98.92,1.0,0.0,0.0,0.0
4124301,PR,819.0,2125.0,167.0,0.89675,40.0,94.24,96.21,6.0,0.0,0.0,0.0
4106407,PR,16959.0,44849.0,635.0,0.951,40.0,91.9,98.07,30.0,0.0,0.0,0.0
4112751,PR,3788.0,10496.0,247.0,0.9419,40.0,98.23,90.08,2.0,0.0,0.0,0.0
4128302,PR,805.0,2135.0,95.0,0.91039,40.0,102.46,80.99,0.0,0.0,0.0,0.0
4127809,PR,3196.0,8421.0,591.0,0.90916,40.0,104.32,83.58,145.0,138.0,0.0,0.0
4117404,PR,1196.0,3187.0,176.0,0.91862,40.0,101.33,95.41,0.0,0.0,0.0,0.0
4127957,PR,3045.0,8076.0,300.0,0.92553,40.0,98.6,94.42,6.0,0.0,0.0,0.0
4110656,PR,866.0,2343.0,82.0,0.88596,40.0,100.43,75.56,0.0,0.0,0.0,0.0
4126900,PR,2251.0,5709.0,434.0,0.87712,40.0,98.1,92.04,5.0,0.0,0.0,0.0
4103354,PR,1862.0,4853.0,343.0,0.89176,40.0,100.41,82.27,1.0,0.0,0.0,0.0
4111605,PR,1066.0,2690.0,97.0,0.94432,40.0,95.38,106.29,2.0,0.0,0.0,0.0
4107553,PR,1137.0,3038.0,289.0,0.87304,40.0,99.28,77.24,1.0,0.0,0.0,0.0
4107702,PR,1773.0,4471.0,234.0,0.89825,40.0,97.02,94.03,1.0,0.0,0.0,0.0
4116059,PR,4133.0,11021.0,324.0,0.95174,40.0,98.67,84.76,3.0,0.0,0.0,0.0
4123600,PR,677.0,1748.0,157.0,0.92,40.0,96.4,88.93,0.0,0.0,0.0,0.0
4126355,PR,1841.0,5007.0,482.0,0.95417,40.0,96.97,92.64,1.0,0.0,0.0,0.0
4103008,PR,1731.0,4556.0,303.0,0.90109,40.0,96.64,80.93,0.0,0.0,0.0,0.0
4110052,PR,828.0,2140.0,107.0,0.89149,40.0,104.0,95.68,2.0,0.0,0.0,0.0
4108700,PR,2121.0,5606.0,314.0,0.86217,40.0,100.18,80.37,3.0,0.0,0.0,0.0
4112900,PR,1251.0,3333.0,321.0,0.8977,40.0,104.73,82.36,0.0,0.0,0.0,0.0
4112405,PR,3472.0,9144.0,165.0,0.94483,40.0,96.65,99.12,0.0,0.0,0.0,0.0
4107504,PR,4798.0,12423.0,467.0,0.91465,40.0,94.41,90.51,8.0,0.0,0.0,0.0
4112504,PR,4569.0,11999.0,413.0,0.88782,40.0,100.43,88.76,7.0,0.0,0.0,0.0
4125753,PR,2206.0,5738.0,308.0,0.91187,40.0,101.18,82.15,1.0,0.0,0.0,0.0
4102752,PR,1461.0,4031.0,148.0,0.91888,40.0,101.95,78.32,2.0,0.0,0.0,0.0
4128807,PR,2200.0,5787.0,360.0,0.91006,40.0,93.78,88.28,3.0,0.0,0.0,0.0
4100509,PR,7197.0,18663.0,662.0,0.92758,40.0,95.62,92.56,17.0,0.0,0.0,0.0
4101101,PR,7475.0,19784.0,236.0,0.91936,40.0,94.39,88.77,21.0,0.0,0.0,0.0
4101903,PR,5145.0,13673.0,440.0,0.93475,40.0,92.32,96.11,1.0,0.0,0.0,0.0
4106555,PR,1468.0,3757.0,164.0,0.87244,40.0,100.64,87.04,8.0,0.0,0.0,0.0
4103479,PR,1730.0,4464.0,335.0,0.86945,40.0,95.84,89.05,4.0,0.0,0.0,0.0
4126652,PR,1340.0,3438.0,171.0,0.94212,40.0,105.37,86.06,0.0,0.0,0.0,0.0
4122651,PR,2079.0,5409.0,377.0,0.85888,40.0,100.55,88.1,0.0,0.0,0.0,0.0
4114708,PR,2278.0,5859.0,486.0,0.90304,40.0,98.88,83.75,9.0,0.0,0.0,0.0
4125357,PR,2513.0,6493.0,406.0,0.90424,40.0,100.18,90.58,3.0,0.0,0.0,0.0
4109203,PR,1815.0,4728.0,212.0,0.91963,40.0,96.44,85.37,4.0,0.0,0.0,0.0
3303401,RJ,76597.0,189322.0,935.0,0.96387,40.0,91.56,92.58,132.0,0.0,0.0,0.0
3301801,RJ,4791.0,12201.0,139.0,0.94982,40.0,90.92,98.06,10.0,0.0,0.0,0.0
3305901,RJ,3895.0,10248.0,591.0,0.89016,40.0,101.84,84.21,8.0,0.0,0.0,0.0
3305133,RJ,2682.0,7067.0,250.0,0.89855,40.0,96.23,88.3,0.0,0.0,0.0,0.0
3301876,RJ,10312.0,27911.0,51.0,0.96835,40.0,89.39,98.69,34.0,0.0,0.0,0.0
3305307,RJ,2926.0,7742.0,397.0,0.89017,40.0,97.2,85.11,0.0,0.0,4.0,0.0
4302006,RS,3695.0,9254.0,648.0,0.8843,40.0,103.28,86.37,6.0,0.0,0.0,0.0
4304507,RS,19317.0,49565.0,3526.0,0.9395,40.0,101.1,105.04,33.0,0.0,1178.0,0.0
4314001,RS,2654.0,7194.0,122.0,0.98246,40.0,99.56,102.43,1.0,0.0,0.0,0.0
4318481,RS,1693.0,4444.0,64.0,0.98271,40.0,102.78,94.91,1.0,0.0,0.0,0.0
4321105,RS,6011.0,14661.0,805.0,0.94331,40.0,93.43,100.94,18.0,0.0,51.0,0.0
4304952,RS,1110.0,2998.0,236.0,0.94254,40.0,103.25,93.41,4.0,0.0,0.0,0.0
4312625,RS,605.0,1712.0,111.0,0.94398,40.0,106.85,94.54,274.0,273.0,0.0,0.0
4307302,RS,2609.0,6778.0,357.0,0.92882,40.0,102.48,96.17,26.0,11.0,0.0,0.0
4303004,RS,31796.0,79475.0,3736.0,0.95213,40.0,92.17,98.59,134.0,0.0,217.0,94.0
4304622,RS,691.0,1733.0,527.0,0.93519,40.0,110.06,97.99,0.0,0.0,0.0,0.0
4311502,RS,2926.0,7082.0,2601.0,0.93559,40.0,98.25,88.42,3.0,0.0,22.0,0.0
4311700,RS,2298.0,5734.0,335.0,0.93316,40.0,100.59,97.52,4.0,0.0,0.0,0.0
4307815,RS,1161.0,3070.0,282.0,0.95422,40.0,104.67,85.45,30.0,0.0,3.0,0.0
4308300,RS,3703.0,9543.0,583.0,0.88544,40.0,103.41,86.54,1.0,0.0,0.0,0.0
4309001,RS,6131.0,15927.0,857.0,0.95452,40.0,95.81,100.58,0.0,0.0,25.0,0.0
4322327,RS,1205.0,3413.0,254.0,0.94238,40.0,102.67,97.58,3.0,0.0,65.0,0.0
4315750,RS,1727.0,4423.0,239.0,0.93561,40.0,102.95,95.14,0.0,0.0,0.0,0.0
4305900,RS,2329.0,6137.0,492.0,0.91472,40.0,98.58,85.47,40.0,0.0,0.0,0.0
4317400,RS,19645.0,48669.0,2414.0,0.96729,40.0,92.48,102.3,42.0,0.0,0.0,0.0
4302238,RS,839.0,2270.0,504.0,0.97017,40.0,101.87,80.33,1.0,0.0,0.0,0.0
4314779,RS,1259.0,3296.0,503.0,0.96168,40.0,103.58,89.0,11.0,0.0,0.0,0.0
4319000,RS,8225.0,21072.0,256.0,0.97964,40.0,93.5,95.13,26.0,0.0,0.0,0.0
4310538,RS,2115.0,5541.0,173.0,0.96271,40.0,100.58,97.86,2.0,0.0,0.0,0.0
4310876,RS,784.0,2040.0,339.0,0.899,40.0,112.94,98.85,3.0,0.0,58.0,49.0
4315800,RS,4049.0,10351.0,208.0,0.97597,40.0,95.17,105.46,7.0,0.0,0.0,0.0
4320305,RS,1979.0,5082.0,176.0,0.97205,40.0,97.18,102.71,0.0,0.0,0.0,0.0
